time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-03-19T01:12:49.000Z,61.5279,-149.971,40.5,1.9,ml,13,111.599991072001,0.3754958,0.32,ak,ak11531863,2015-03-19T02:23:45.920Z,"1km NW of Big Lake, Alaska",earthquake
2015-03-19T00:28:44.240Z,33.6888333,-116.7,18.69,0.56,ml,16,119,0.02521,0.1,ci,ci37342464,2015-03-19T15:34:22.115Z,"6km SSE of Idyllwild, California",earthquake
2015-03-19T00:26:32.410Z,38.7731667,-122.7450027,1.46,0.88,md,10,78,0.01196,0.01,nc,nc72413630,2015-03-19T01:15:05.711Z,"1km ESE of The Geysers, California",earthquake
2015-03-19T00:25:20.040Z,38.8303337,-122.8108368,2.69,1.16,md,24,52,0.006954,0.02,nc,nc72413625,2015-03-19T01:05:06.678Z,"7km W of Cobb, California",earthquake
2015-03-19T00:15:41.370Z,38.8058319,-122.7338333,2.22,0.57,md,7,111,0.01922,0.01,nc,nc72413620,2015-03-19T00:54:05.544Z,"2km SSW of Cobb, California",earthquake
2015-03-19T00:11:05.000Z,64.0267,-148.8466,10.1,1.9,ml,,,,0.45,ak,ak11531800,2015-03-19T00:35:27.697Z,"19km NNE of Healy, Alaska",earthquake
2015-03-19T00:09:41.000Z,18.2551,-65.348,10,2.5,Md,4,180,0.08084838,0.03,pr,pr15078000,2015-03-19T03:39:35.918Z,"7km SW of Culebra, Puerto Rico",earthquake
2015-03-19T00:00:19.880Z,37.0873,-97.8447,5.2,2.1,mb_lg,,60,0.03,0.25,us,us10001nzu,2015-03-19T21:28:39.184Z,"18km ESE of Anthony, Kansas",earthquake
2015-03-18T23:32:13.000Z,61.9278,-144.0783,0,1.9,ml,,,,0.5,ak,ak11531793,2015-03-18T23:59:56.257Z,"49km NNE of Chitina, Alaska",earthquake
2015-03-18T23:31:09.060Z,40.1806667,-121.066,3.21,1.55,md,8,131,0.1946,0.06,nc,nc72413605,2015-03-19T19:53:03.701Z,"10km WNW of Greenville, California",earthquake
2015-03-18T23:31:03.080Z,35.6006,5.6662,10,4.2,mb,,91,2.999,0.84,us,us10001nn1,2015-03-19T07:33:45.631Z,"8km SSE of Ras el Aioun, Algeria",earthquake
2015-03-18T23:28:33.000Z,60.3319,-151.2488,55,2.1,ml,,,,0.49,ak,ak11531720,2015-03-18T23:45:04.402Z,"5km SE of Cohoe, Alaska",earthquake
2015-03-18T23:19:48.210Z,34.0463333,-116.6383333,14.54,1.04,ml,34,82,0.01116,0.16,ci,ci37342448,2015-03-19T15:27:44.473Z,"5km W of Morongo Valley, California",earthquake
2015-03-18T23:13:22.500Z,19.142,-66.441,35,2.9,Md,10,284.4,0.66565163,0.2,pr,pr15077017,2015-03-19T07:15:58.840Z,"75km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2015-03-18T23:11:55.000Z,61.9471,-147.7635,31.1,1.4,ml,,,,0.94,ak,ak11531704,2015-03-18T23:29:36.789Z,"59km ENE of Sutton-Alpine, Alaska",earthquake
2015-03-18T23:00:31.000Z,64.9916,-147.3239,0,1.5,ml,,,,0.39,ak,ak11531701,2015-03-18T23:15:24.481Z,"23km NNE of Badger, Alaska",earthquake
2015-03-18T22:57:10.440Z,38.7498,-117.1347,18.93,1.86,ml,10,236.94,0.837,,nn,nn00487352,2015-03-18T22:59:38.589Z,"69km E of Gabbs, Nevada",earthquake
2015-03-18T22:55:42.810Z,33.8343333,-117.5028333,0.01,1.35,ml,42,64,0.05101,0.15,ci,ci37342424,2015-03-18T23:37:53.207Z,"5km SSE of Home Gardens, California",quarry blast
2015-03-18T22:50:35.000Z,61.3787,-151.6819,97.8,2,ml,,,,0.47,ak,ak11531698,2015-03-18T23:15:23.857Z,"79km NNW of Nikiski, Alaska",earthquake
2015-03-18T22:49:38.680Z,35.7535,-117.64,2.14,1.38,ml,23,106,0.07107,0.17,ci,ci37342416,2015-03-18T23:24:42.121Z,"15km NNE of Ridgecrest, California",earthquake
2015-03-18T22:43:27.023Z,39.328,-116.1036,0,2.28,ml,5,97.74,1.059,0.116,nn,nn00487346,2015-03-19T00:13:48.276Z,"23km SSW of Eureka, Nevada",earthquake
2015-03-18T22:42:41.000Z,41.3391667,-122.1666667,5.88,0.83,md,10,101,0.01661,0.05,nc,nc72413595,2015-03-19T16:41:06.860Z,"9km NNW of McCloud, California",earthquake
2015-03-18T22:25:00.680Z,37.5103333,-118.8681667,8.16,0.62,md,14,113,0.0854,0.03,nc,nc72413585,2015-03-19T16:34:06.652Z,"17km SSE of Mammoth Lakes, California",earthquake
2015-03-18T22:22:18.740Z,37.5081667,-118.8671667,6.67,1.56,md,29,109,0.08714,0.04,nc,nc72413575,2015-03-19T03:51:06.164Z,"18km SSE of Mammoth Lakes, California",earthquake
2015-03-18T22:13:43.810Z,34.1873333,-117.4506667,9.76,1.15,ml,33,54,0.04579,0.18,ci,ci37342392,2015-03-18T23:13:53.600Z,"6km SW of Devore, California",earthquake
2015-03-18T22:01:57.770Z,-36.0556,-73.5003,11.75,4.8,mb,,154,0.874,0.84,us,us10001nme,2015-03-19T06:04:24.370Z,"79km NW of Tome, Chile",earthquake
2015-03-18T21:56:40.480Z,-36.0801,-73.62,13.15,4.2,mb,,145,0.9,0.9,us,us10001nnj,2015-03-19T05:59:24.306Z,"83km NNW of Talcahuano, Chile",earthquake
2015-03-18T21:52:00.000Z,60.4758,-145.9297,29.6,1.5,ml,,,,0.64,ak,ak11531627,2015-03-18T22:15:30.041Z,"12km SW of Cordova, Alaska",earthquake
2015-03-18T21:45:13.970Z,36.8886667,-121.618,0.01,1.05,md,16,72,0.02129,0.16,nc,nc72413565,2015-03-19T00:25:25.030Z,"2km SSE of Quarry near Aromas, CA",quarry blast
2015-03-18T21:44:43.900Z,38.8045006,-122.815834,1.74,0.55,md,8,145,0.0113,0.01,nc,nc72413560,2015-03-18T21:59:05.865Z,"5km WNW of The Geysers, California",earthquake
2015-03-18T21:44:19.570Z,35.4915,-92.2773333,3.87,2.01,md,9,93,0.08934,0.26,nm,nm60005813,2015-03-19T12:17:40.021Z,"11km S of Fairfield Bay, Arkansas",earthquake
2015-03-18T21:08:43.030Z,39.7755,143.9525,10,4.5,mb,,203,2.317,0.62,us,us10001nld,2015-03-19T05:11:22.958Z,"172km E of Miyako, Japan",earthquake
2015-03-18T20:58:27.810Z,38.2156667,-112.6551667,2.92,1.86,ml,10,144,0.291,0.16,uu,uu60104892,2015-03-19T20:27:18.400Z,"6km S of Beaver, Utah",earthquake
2015-03-18T20:57:20.300Z,40.1763333,-121.0555,0.89,1.57,md,16,86,0.05135,0.06,nc,nc72413540,2015-03-19T06:14:04.443Z,"9km WNW of Greenville, California",earthquake
2015-03-18T20:41:34.941Z,41.8937,-119.5735,0.6146,0.74,ml,5,219.36,0.174,0.0964,nn,nn00487347,2015-03-18T22:49:55.931Z,"71km ESE of Lakeview, Oregon",earthquake
2015-03-18T20:39:38.880Z,36.7168333,-121.3616667,3.18,1.51,md,39,47,0.05244,0.06,nc,nc72413530,2015-03-19T20:47:03.847Z,"10km S of Ridgemark, California",earthquake
2015-03-18T20:36:57.000Z,60.2767,-152.4339,93.8,2.7,ml,,,,0.7,ak,ak11531527,2015-03-19T04:39:37.115Z,"28km SE of Redoubt Volcano, Alaska",earthquake
2015-03-18T20:23:59.100Z,17.8647,-67.1615,11,2.5,Md,4,327.6,0.1527136,0.25,pr,pr15077016,2015-03-19T04:26:35.440Z,"12km SSE of Pole Ojea, Puerto Rico",earthquake
2015-03-18T20:19:51.190Z,33.7201667,-116.8263333,17.48,1.04,ml,30,104,0.08771,0.14,ci,ci37342296,2015-03-18T20:53:43.760Z,"7km ESE of Valle Vista, California",earthquake
2015-03-18T20:17:51.460Z,46.4715,-120.2616667,0.01,2.23,ml,15,107,0.1089,0.16,uw,uw60986136,2015-03-19T18:25:49.442Z,"7km N of Zillah, Washington",explosion
2015-03-18T20:11:01.990Z,40.1736667,-121.054,4.65,1.57,md,18,111,0.05424,0.08,nc,nc72413525,2015-03-19T05:44:04.395Z,"9km WNW of Greenville, California",earthquake
2015-03-18T20:05:21.900Z,34.3376667,-116.8786667,0.01,1.08,ml,20,65,0.04361,0.16,ci,ci37342272,2015-03-18T20:45:19.029Z,"9km NNW of Big Bear City, California",quarry blast
2015-03-18T20:01:57.000Z,64.0288,-148.8669,0.1,1.8,ml,,,,0.85,ak,ak11531507,2015-03-18T20:19:35.346Z,"19km NNE of Healy, Alaska",earthquake
2015-03-18T19:53:58.000Z,66.1161,-149.8803,18,1.8,ml,,,,0.64,ak,ak11531500,2015-03-18T20:19:34.689Z,"127km S of Coldfoot, Alaska",earthquake
2015-03-18T19:46:31.990Z,38.8201675,-122.762001,2.27,0.5,md,8,151,0.012,0.01,nc,nc72413490,2015-03-18T20:04:05.285Z,"3km W of Cobb, California",earthquake
2015-03-18T19:38:41.740Z,33.7663333,-116.7133333,16.32,0.76,ml,20,144,0.01993,0.11,ci,ci37342240,2015-03-18T20:38:41.351Z,"3km N of Idyllwild, California",earthquake
2015-03-18T19:35:49.630Z,46.4368333,-122.2233333,0.01,0.99,ml,8,182,0.03211,0.22,uw,uw60986116,2015-03-19T18:21:29.750Z,"14km SSE of Morton, Washington",explosion
2015-03-18T19:31:01.120Z,33.8395,-117.4921667,0.09,1.65,ml,48,64,0.04501,0.21,ci,ci37342232,2015-03-18T20:32:19.339Z,"5km SSE of Home Gardens, California",quarry blast
2015-03-18T19:28:45.600Z,19.0965,-66.3076,118,3.6,Md,4,331.2,0.92436643,0.15,pr,pr15077015,2015-03-19T03:31:21.400Z,"69km N of Brenas, Puerto Rico",earthquake
2015-03-18T19:23:31.270Z,33.2816667,-116.397,5.49,0.7,ml,22,101,0.02158,0.15,ci,ci37342224,2015-03-18T20:21:36.046Z,"4km NW of Borrego Springs, California",earthquake
2015-03-18T19:22:10.500Z,19.3648,-155.2938,3.3,1.2,Md,,57.6,0.02694946,0.1,hv,hv60874926,2015-03-19T00:10:55.303Z,"9km SW of Volcano, Hawaii",earthquake
2015-03-18T19:18:59.960Z,41.9155,-119.5642,2.827,0.9,ml,5,216.24,0.174,0.1349,nn,nn00487343,2015-03-18T22:34:25.453Z,"71km ESE of Lakeview, Oregon",earthquake
2015-03-18T19:08:38.440Z,33.6795,-117.2533333,0.01,0.79,ml,14,97,0.09286,0.19,ci,ci37342208,2015-03-18T20:15:14.944Z,"7km E of Lake Elsinore, California",quarry blast
2015-03-18T19:07:49.860Z,-36.0586,-73.4889,10,5.3,mb,,106,0.868,1.52,us,us10001njq,2015-03-19T14:02:34.000Z,"78km NW of Tome, Chile",earthquake
2015-03-18T19:06:52.480Z,36.2406,137.2754,252.42,4.5,mb,,56,0.638,1.21,us,us10001njh,2015-03-19T03:09:23.285Z,"12km N of Takayama, Japan",earthquake
2015-03-18T19:02:39.000Z,61.3676,-151.2017,89,1.4,ml,,,,0.21,ak,ak11531433,2015-03-18T19:19:31.244Z,"68km WSW of Big Lake, Alaska",earthquake
2015-03-18T18:54:49.440Z,38.8096667,-122.8256667,1.65,1.79,md,44,48,0.002857,0.03,nc,nc72413470,2015-03-19T19:26:04.624Z,"7km WNW of The Geysers, California",earthquake
2015-03-18T18:49:26.940Z,37.1435,-117.433,21.1,0.93,ml,6,146.41,0.161,,nn,nn00487312,2015-03-18T18:50:56.074Z,"65km WNW of Beatty, Nevada",earthquake
2015-03-18T18:33:22.180Z,34.8461667,-118.7863333,0.01,1.1,ml,12,106,0.06988,0.16,ci,ci37342192,2015-03-18T20:58:41.653Z,"7km E of Lebec, California",quarry blast
2015-03-18T18:27:28.120Z,-36.0967,-73.6259,10,6.2,mwb,,34,0.888,1.85,us,us10001nj1,2015-03-19T13:56:51.000Z,"82km NNW of Talcahuano, Chile",earthquake
2015-03-18T18:24:47.100Z,19.552,-66.049,44,4.2,Md,17,284.4,1.16152166,0.28,pr,pr15077014,2015-03-19T02:27:17.225Z,"120km N of San Juan, Puerto Rico",earthquake
2015-03-18T18:16:58.080Z,33.5248333,-116.7293333,3.95,-0.03,ml,10,195,0.041,0.05,ci,ci37342184,2015-03-18T19:19:48.672Z,"6km WSW of Anza, California",earthquake
2015-03-18T18:06:09.450Z,33.0603333,-114.9893333,0.01,1,mh,7,126,0.08838,0.4,ci,ci37342176,2015-03-18T21:10:00.573Z,"46km NE of Holtville, California",quarry blast
2015-03-18T18:02:32.650Z,38.8073333,-122.7915,0.95,0.3,md,14,57,0.003038,0.04,nc,nc72413420,2015-03-19T07:36:05.589Z,"4km NW of The Geysers, California",earthquake
2015-03-18T17:53:22.310Z,38.8226667,-122.7631667,2.41,0.22,md,15,88,0.009407,0.03,nc,nc72413415,2015-03-19T09:35:05.813Z,"3km W of Cobb, California",earthquake
2015-03-18T17:42:38.000Z,59.8398,-153.0891,100.5,2.9,ml,,,,0.5,ak,ak11531353,2015-03-19T01:45:16.003Z,"70km W of Anchor Point, Alaska",earthquake
2015-03-18T17:38:39.820Z,38.8195,-122.8103333,2.25,0.46,md,8,101,0.003895,0.02,nc,nc72413405,2015-03-18T17:40:14.750Z,"6km NW of The Geysers, California",earthquake
2015-03-18T17:34:27.830Z,38.8453331,-122.8263321,2.4,0.78,md,15,84,0.0096,0.03,nc,nc72413400,2015-03-18T17:36:04.250Z,"9km WNW of Cobb, California",earthquake
2015-03-18T17:32:58.810Z,39.7771667,-123.5736667,8.83,1.77,md,16,124,0.07771,0.04,nc,nc72413395,2015-03-19T19:25:05.622Z,"12km NW of Laytonville, California",earthquake
2015-03-18T17:20:05.100Z,36.0256667,-117.7815,1.57,1.21,ml,23,60,0.01317,0.17,ci,ci37342152,2015-03-18T21:09:29.277Z,"15km NE of Little Lake, California",earthquake
2015-03-18T17:09:40.720Z,37.503,-118.7018333,1.82,0.66,md,14,139,0.1333,0.04,nc,nc72413390,2015-03-19T17:35:06.339Z,"26km NW of West Bishop, California",earthquake
2015-03-18T17:02:42.500Z,19.2683,-155.4802,7.8,2.4,Md,,61.2,0.02694946,0.22,hv,hv60874851,2015-03-18T22:45:04.643Z,"6km N of Pahala, Hawaii",earthquake
2015-03-18T17:02:30.756Z,37.0598,-116.4436,9.6393,0.11,ml,10,73.48,0.023,0.1098,nn,nn00487303,2015-03-18T17:36:40.435Z,"32km ENE of Beatty, Nevada",earthquake
2015-03-18T16:57:10.810Z,36.8133333,-121.5305,4.28,2,md,57,25,0.0263,0.08,nc,nc72413380,2015-03-19T02:02:04.881Z,"3km S of San Juan Bautista, California",earthquake
2015-03-18T16:56:49.990Z,34.352,-116.8861667,0.01,1.31,ml,14,63,0.09395,0.31,ci,ci37342144,2015-03-18T21:01:21.595Z,"11km NNW of Big Bear City, California",quarry blast
2015-03-18T16:39:09.000Z,63.1352,-150.3864,98.1,1.5,ml,12,161.999987040001,0.3171053,0.34,ak,ak11531300,2015-03-18T17:22:04.690Z,"77km WSW of Cantwell, Alaska",earthquake
2015-03-18T16:34:40.310Z,-17.4999,-69.8051,159.09,4.4,mb,,114,0.877,1,us,us10001nhw,2015-03-19T00:37:09.735Z,"24km E of Tarata, Peru",earthquake
2015-03-18T16:28:11.940Z,37.5065,-118.8666667,5.8,0.52,md,14,115,0.08856,0.03,nc,nc72413360,2015-03-19T17:50:04.370Z,"18km SSE of Mammoth Lakes, California",earthquake
2015-03-18T16:25:20.250Z,38.8440018,-122.8268356,2.24,1.18,md,21,58,0.008652,0.02,nc,nc72413350,2015-03-18T20:08:04.630Z,"9km WNW of Cobb, California",earthquake
2015-03-18T16:17:48.370Z,44.557,-111.0521667,15.38,0.53,md,9,130,0.06,0.17,uu,uu60104862,2015-03-18T16:47:07.800Z,"12km SSE of West Yellowstone, Montana",earthquake
2015-03-18T16:16:19.580Z,38.8098335,-122.7914963,3.53,1.2,md,26,33,0.003509,0.02,nc,nc72413345,2015-03-18T19:43:05.744Z,"4km NW of The Geysers, California",earthquake
2015-03-18T16:12:00.290Z,40.1721667,-121.058,3.69,1.29,md,10,134,0.1843,0.11,nc,nc72413340,2015-03-19T17:53:04.395Z,"9km WNW of Greenville, California",earthquake
2015-03-18T15:59:00.370Z,35.4851667,-92.2786667,4.59,1.92,md,9,95,0.08839,0.24,nm,nm60005708,2015-03-18T17:45:52.370Z,"12km S of Fairfield Bay, Arkansas",earthquake
2015-03-18T15:56:20.340Z,35.99,-120.5616667,5.45,0.44,md,18,85,0.0158,0.06,nc,nc72413330,2015-03-19T00:44:04.510Z,"24km SW of Coalinga, California",earthquake
2015-03-18T15:44:42.000Z,61.6054,-148.3131,32.3,1.6,ml,,,,0.53,ak,ak11531194,2015-03-18T15:56:06.973Z,"33km E of Lazy Mountain, Alaska",earthquake
2015-03-18T15:41:51.070Z,33.5178333,-116.5205,14.89,0.5,ml,18,116,0.04052,0.12,ci,ci37342080,2015-03-18T18:44:41.565Z,"15km ESE of Anza, California",earthquake
2015-03-18T15:37:05.410Z,38.835,-122.8761667,3.45,0.55,md,17,62,0.006538,0.03,nc,nc72413315,2015-03-19T08:44:04.704Z,"12km ENE of Cloverdale, California",earthquake
2015-03-18T15:35:21.200Z,-21.4624,-66.6611,223.69,4.3,mb,,120,2.38,1.1,us,us10001ng3,2015-03-19T00:06:32.335Z,"73km SW of Atocha, Bolivia",earthquake
2015-03-18T15:15:03.650Z,32.6381667,-115.6558333,7.56,2.35,ml,24,76,0.06055,0.44,ci,ci37342064,2015-03-18T18:50:27.670Z,"9km NW of Progreso, B.C., Mexico",earthquake
2015-03-18T15:14:11.640Z,16.2566,-98.1809,52,4.6,mb,,193,1.35,0.9,us,us10001nfy,2015-03-18T23:48:59.200Z,"18km WSW of Santiago Pinotepa Nacional, Mexico",earthquake
2015-03-18T15:08:11.190Z,38.8233337,-122.7969971,4.18,0.55,md,10,82,0.01021,0.02,nc,nc72413310,2015-03-18T15:43:05.710Z,"6km W of Cobb, California",earthquake
2015-03-18T15:08:06.910Z,-1.0567,134.4471,36.7,5,mb,,72,2.872,0.6,us,us10001nfv,2015-03-18T23:10:38.471Z,"45km ESE of Manokwari, Indonesia",earthquake
2015-03-18T15:07:45.360Z,38.8466682,-122.8034973,0.04,0.8,md,14,60,0.009566,0.16,nc,nc72413305,2015-03-18T17:17:05.266Z,"7km WNW of Cobb, California",earthquake
2015-03-18T15:07:07.790Z,38.7851677,-122.7496643,4.05,0.87,md,15,55,0.01029,0.04,nc,nc72413300,2015-03-18T16:52:07.294Z,"1km NNE of The Geysers, California",earthquake
2015-03-18T15:03:34.000Z,60.2544,-152.7712,147.4,2.4,ml,,,,0.95,ak,ak11531139,2015-03-18T15:26:18.908Z,"25km S of Redoubt Volcano, Alaska",earthquake
2015-03-18T14:57:24.450Z,38.8046667,-122.7661667,4.61,0.32,md,15,99,0.006452,0.02,nc,nc72413295,2015-03-18T17:23:12.260Z,"3km NNW of The Geysers, California",earthquake
2015-03-18T14:54:35.580Z,34.1381667,-116.8418333,11.19,0.73,ml,21,84,0.08983,0.14,ci,ci37342032,2015-03-18T18:56:10.917Z,"13km SSE of Big Bear Lake, California",earthquake
2015-03-18T14:25:11.150Z,38.8173333,-122.8166667,2.97,0.24,md,16,73,0.007947,0.02,nc,nc72413290,2015-03-19T08:18:04.668Z,"6km NW of The Geysers, California",earthquake
2015-03-18T14:24:57.810Z,38.7576667,-122.7225,7.12,0.1,md,8,140,0.01611,0.02,nc,nc71090269,2015-03-19T08:28:04.691Z,"3km SE of The Geysers, California",earthquake
2015-03-18T14:21:30.000Z,33.4756667,-116.5631667,8.76,0.65,ml,23,137,0.03774,0.11,ci,ci37341976,2015-03-18T19:02:01.341Z,"14km SE of Anza, California",earthquake
2015-03-18T14:19:45.000Z,63.543,-151.0109,14.1,0.7,ml,,,,0.58,ak,ak11531138,2015-03-18T14:42:34.362Z,"104km W of Cantwell, Alaska",earthquake
2015-03-18T14:06:40.730Z,33.4726667,-116.5713333,8.74,1.32,ml,45,68,0.03389,0.2,ci,ci37341944,2015-03-18T19:12:54.650Z,"13km SE of Anza, California",earthquake
2015-03-18T13:50:37.820Z,33.2985,-116.2258333,7.11,0.99,ml,20,95,0.1081,0.15,ci,ci37341912,2015-03-18T20:09:37.636Z,"15km ENE of Borrego Springs, California",earthquake
2015-03-18T13:47:55.720Z,36.0358333,-117.6043333,1.02,1.48,ml,21,173,0.09536,0.25,ci,ci37341920,2015-03-18T16:16:02.983Z,"29km ENE of Little Lake, California",earthquake
2015-03-18T13:47:28.000Z,51.3149,178.3661,12.8,2.4,ml,7,284.399977248002,0.5857016,0.47,ak,ak11531134,2015-03-18T17:22:03.725Z,"71km S of Little Sitkin Island, Alaska",earthquake
2015-03-18T13:43:49.900Z,19.319,-64.46,55,3.1,Md,3,342,1.27201444,0.05,pr,pr15077013,2015-03-18T21:46:31.153Z,"101km N of Road Town, British Virgin Islands",earthquake
2015-03-18T13:33:57.100Z,34.0345,-116.878,15.29,0.95,ml,28,41,0.05375,0.19,ci,ci37341904,2015-03-18T19:00:51.612Z,"12km N of Banning, California",earthquake
2015-03-18T13:19:21.630Z,33.9333333,-116.0331667,4.62,0.84,ml,11,149,0.07312,0.09,ci,ci37341896,2015-03-18T18:55:00.140Z,"23km S of Twentynine Palms, California",earthquake
2015-03-18T13:02:57.400Z,19.6124,-66.0187,72,3.3,Md,8,298.8,1.34118472,0.2,pr,pr15077012,2015-03-18T21:07:49.812Z,"127km N of San Juan, Puerto Rico",earthquake
2015-03-18T12:56:42.280Z,33.45,-116.3875,12.41,0.65,ml,24,141,0.07986,0.15,ci,ci37341880,2015-03-18T18:50:11.455Z,"22km N of Borrego Springs, California",earthquake
2015-03-18T12:47:45.400Z,18.916,-67.3444,10,3.7,Md,18,298.8,0.49766667,0.41,pr,pr15077011,2015-03-18T13:34:38.486Z,"53km NNW of San Antonio, Puerto Rico",earthquake
2015-03-18T12:46:42.580Z,40.1933333,-121.0596667,2.28,1.5,md,9,125,0.2003,0.04,nc,nc72413270,2015-03-19T18:00:06.403Z,"11km WNW of Greenville, California",earthquake
2015-03-18T12:45:16.550Z,33.49,-116.4873333,16.73,0.61,ml,17,179,0.06133,0.16,ci,ci37341872,2015-03-18T18:45:02.630Z,"19km ESE of Anza, California",earthquake
2015-03-18T12:45:06.350Z,33.4933333,-116.4845,15.81,0.52,ml,21,96,0.07486,0.12,ci,ci37341864,2015-03-18T18:41:42.755Z,"19km ESE of Anza, California",earthquake
2015-03-18T12:37:42.480Z,33.8086667,-118.5993333,12.97,2.29,ml,39,157,0.1751,0.28,ci,ci37341856,2015-03-18T18:37:44.347Z,"19km WSW of Manhattan Beach, California",earthquake
2015-03-18T12:29:41.920Z,38.7855,-122.7241667,2.38,1.39,md,43,73,0.009009,0.06,nc,nc72413265,2015-03-18T23:40:06.279Z,"2km ENE of The Geysers, California",earthquake
2015-03-18T12:11:53.339Z,40.0523,-117.7147,7.1021,2.08,ml,11,285.28,1.047,0.1696,nn,nn00487279,2015-03-19T02:37:48.768Z,"66km ESE of Lovelock, Nevada",earthquake
2015-03-18T11:59:10.000Z,60.5654,-151.658,94.2,2.6,ml,,,,0.98,ak,ak11531077,2015-03-18T20:01:42.558Z,"21km W of Kenai, Alaska",earthquake
2015-03-18T11:59:05.670Z,62.7014,138.3248,10,4.9,mb,,45,4.083,1.47,us,us10001nel,2015-03-18T20:01:35.808Z,"43km WNW of Nezhdaninskoe, Russia",earthquake
2015-03-18T11:56:06.320Z,32.6471667,-115.9471667,8.26,1.75,ml,29,92,0.02101,0.34,ci,ci37341848,2015-03-18T15:29:14.270Z,"11km SSE of Ocotillo, California",earthquake
2015-03-18T11:48:00.460Z,38.828167,-122.788002,5.74,0.42,md,10,97,0.01039,0.05,nc,nc72413250,2015-03-18T12:31:06.086Z,"5km W of Cobb, California",earthquake
2015-03-18T11:41:47.000Z,63.2733,-150.3697,102.3,1.3,ml,,,,0.63,ak,ak11531075,2015-03-18T11:59:37.529Z,"72km W of Cantwell, Alaska",earthquake
2015-03-18T11:41:36.290Z,38.823,-122.8065,3.74,0.67,md,12,101,0.00282,0.02,nc,nc72413245,2015-03-19T07:29:04.579Z,"6km NW of The Geysers, California",earthquake
2015-03-18T11:34:22.470Z,38.7846667,-122.8853333,4.67,0.64,md,30,135,0.02417,0.05,nc,nc72413240,2015-03-19T05:16:05.335Z,"11km ESE of Cloverdale, California",earthquake
2015-03-18T11:25:37.170Z,37.5528333,-118.853,9.07,0.24,md,13,209,0.0417,0.03,nc,nc72413235,2015-03-19T18:05:05.413Z,"14km SE of Mammoth Lakes, California",earthquake
2015-03-18T11:25:19.000Z,65.2002,-149.0752,7.9,1.2,ml,,,,0.26,ak,ak11531031,2015-03-18T11:46:25.870Z,"63km NW of Ester, Alaska",earthquake
2015-03-18T11:22:01.400Z,38.822,-122.8075,3.45,1.45,md,48,26,0.002446,0.06,nc,nc72413220,2015-03-18T22:49:04.847Z,"6km NW of The Geysers, California",earthquake
2015-03-18T11:21:45.230Z,38.8223343,-122.8073349,3.12,1.12,md,23,79,0.002387,0.03,nc,nc72413225,2015-03-18T14:01:05.255Z,"6km NW of The Geysers, California",earthquake
2015-03-18T11:21:14.640Z,34.0166667,-116.8581667,19.95,1.07,ml,32,41,0.04573,0.16,ci,ci37341840,2015-03-18T18:28:12.922Z,"10km N of Banning, California",earthquake
2015-03-18T11:07:04.240Z,38.826,-122.7976667,2.18,0.35,md,23,56,0.01003,0.02,nc,nc72413210,2015-03-19T04:41:05.268Z,"6km W of Cobb, California",earthquake
2015-03-18T11:05:10.880Z,37.5346667,-118.8511667,10.35,0.46,md,14,222,0.05798,0.02,nc,nc72413215,2015-03-19T18:41:04.482Z,"16km SE of Mammoth Lakes, California",earthquake
2015-03-18T11:01:58.466Z,41.8649,-119.6173,7.199,1.12,ml,4,222.82,0.159,0.2196,nn,nn00487305,2015-03-19T02:38:59.669Z,"70km ESE of Lakeview, Oregon",earthquake
2015-03-18T11:01:32.520Z,33.5986667,-116.814,10.13,0.6,ml,28,46,0.04194,0.13,ci,ci37341832,2015-03-18T18:20:01.323Z,"14km WNW of Anza, California",earthquake
2015-03-18T11:01:13.540Z,33.9498333,-118.8,13,1.32,ml,9,206,0.05476,0.12,ci,ci37341824,2015-03-18T17:56:13.286Z,"6km S of Malibu, California",earthquake
2015-03-18T10:55:58.000Z,63.5414,-150.8653,14.4,1.6,ml,,,,0.47,ak,ak11531028,2015-03-18T11:15:36.969Z,"96km W of Cantwell, Alaska",earthquake
2015-03-18T10:53:49.000Z,60.685,-151.8955,85.7,1.8,ml,20,75.5999939520005,0.2748845,0.39,ak,ak11531026,2015-03-18T17:22:06.046Z,"33km W of Nikiski, Alaska",earthquake
2015-03-18T10:48:43.683Z,39.3497,-120.0045,3.5301,0.07,ml,7,71.81,0.062,0.0732,nn,nn00487274,2015-03-19T02:37:27.988Z,"11km NNW of Incline Village, Nevada",earthquake
2015-03-18T10:48:22.788Z,40.0402,-117.7835,3.9933,1.63,ml,5,282.05,1.022,0.211,nn,nn00487297,2015-03-19T02:38:30.802Z,"60km ESE of Lovelock, Nevada",earthquake
2015-03-18T10:40:15.870Z,38.7601667,-122.7385,2.46,0.22,md,16,85,0.008801,0.05,nc,nc72413200,2015-03-19T04:29:38.580Z,"2km SE of The Geysers, California",earthquake
2015-03-18T10:24:48.390Z,38.8378333,-122.7826667,2.13,1.4,md,50,68,0.006023,0.04,nc,nc72413190,2015-03-18T23:37:05.858Z,"5km WNW of Cobb, California",earthquake
2015-03-18T10:07:23.650Z,38.7796669,-122.7675018,0.73,0.86,md,16,83,0.009037,0.04,nc,nc72413185,2015-03-18T11:53:04.325Z,"0km WNW of The Geysers, California",earthquake
